Time,Channel A,Channel B
-1.46340036,0.04394665,3.15744500
-1.46330036,-0.04608295,3.15744500
-1.46320036,-0.04608295,3.15744500
-1.46310036,0.04394665,3.15744500
-1.46300036,-0.04608295,3.15744500
-1.46290036,0.04394665,3.15744500
-1.46280036,0.04394665,3.15744500
-1.46270036,-0.04608295,3.15744500
-1.46260036,-0.04608295,3.15744500
-1.46250036,-0.04608295,3.15744500
-1.46240036,-0.04608295,3.15744500
-1.46230036,0.04394665,3.15744500
-1.46220036,-0.04608295,3.15744500
-1.46210036,-0.04608295,3.15744500
-1.46200036,-0.04608295,3.24869500
-1.46190036,-0.04608295,3.15744500
-1.46180036,-0.04608295,3.15744500
-1.46170036,-0.04608295,3.15744500
-1.46160036,-0.04608295,3.15744500
-1.46150036,-0.04608295,3.15744500
-1.46140036,-0.04608295,3.15744500
-1.46130036,0.04394665,3.15744500
-1.46120036,-0.04608295,3.15744500
-1.46110036,-0.04608295,3.15744500
-1.46100036,-0.04608295,3.15744500
-1.46090036,-0.04608295,3.15744500
-1.46080036,-0.04608295,3.15744500
-1.46070036,0.04394665,3.15744500
-1.46060036,0.04394665,3.15744500
-1.46050036,0.04394665,3.15744500
-1.46040036,-0.04608295,3.15744500
-1.46030036,-0.04608295,3.15744500
-1.46020036,-0.04608295,3.15744500
-1.46010036,0.04394665,3.15744500
-1.46000036,0.04394665,3.15744500
-1.45990036,0.04394665,3.15744500
-1.45980036,0.04394665,3.15744500
-1.45970036,0.04394665,3.15744500
-1.45960036,0.04394665,3.15744500
-1.45950036,-0.04608295,3.15744500
-1.45940036,-0.04608295,3.15744500
-1.45930036,0.04394665,3.15744500
-1.45920036,0.04394665,3.15744500
-1.45910036,0.04394665,3.15744500
-1.45900036,0.04394665,3.15744500
-1.45890036,0.04394665,3.15744500
-1.45880036,-0.04608295,3.15744500
-1.45870036,-0.04608295,3.15744500
-1.45860036,0.04394665,3.15744500
-1.45850036,-0.04608295,3.15744500
-1.45840036,0.04394665,3.15744500
-1.45830036,0.04394665,3.15744500
-1.45820036,0.04394665,3.15744500
-1.45810036,0.04394665,3.15744500
-1.45800036,-0.04608295,3.15744500
-1.45790036,-0.04608295,3.15744500
-1.45780036,0.04394665,3.15744500
-1.45770036,-0.04608295,3.15744500
-1.45760036,-0.04608295,3.15744500
-1.45750036,-0.04608295,3.15744500
-1.45740036,0.04394665,3.15744500
-1.45730036,0.04394665,3.15744500
-1.45720036,-0.04608295,3.15744500
-1.45710036,0.04394665,3.15744500
-1.45700036,-0.04608295,3.15744500
-1.45690036,-0.04608295,3.15744500
-1.45680036,0.04394665,3.15744500
-1.45670036,-0.04608295,3.15744500
-1.45660036,-0.04608295,3.15744500
-1.45650036,-0.04608295,3.15744500
-1.45640036,0.04394665,3.15744500
-1.45630036,0.04394665,3.15744500
-1.45620036,-0.04608295,3.15744500
-1.45610036,-0.04608295,3.15744500
-1.45600036,-0.04608295,3.15744500
-1.45590036,0.04394665,3.15744500
-1.45580036,0.04394665,3.15744500
-1.45570036,-0.04608295,3.15744500
-1.45560036,-0.04608295,3.15744500
-1.45550036,-0.04608295,3.15744500
-1.45540036,-0.04608295,3.15744500
-1.45530036,-0.04608295,3.15744500
-1.45520036,-0.04608295,3.15744500
-1.45510036,-0.04608295,3.15744500
-1.45500036,0.04394665,3.15744500
-1.45490036,-0.04608295,3.15744500
-1.45480036,-0.04608295,3.15744500
-1.45470036,-0.04608295,3.15744500
-1.45460036,-0.04608295,3.15744500
-1.45450036,-0.04608295,3.15744500
-1.45440036,0.04394665,3.15744500
-1.45430036,-0.04608295,3.15744500
-1.45420036,-0.04608295,3.15744500
-1.45410036,-0.04608295,3.15744500
-1.45400036,-0.04608295,3.15744500
-1.45390036,-0.04608295,3.15744500
-1.45380036,-0.04608295,3.15744500
-1.45370036,0.04394665,3.15744500
-1.45360036,0.04394665,3.15744500
-1.45350036,0.04394665,3.15744500
-1.45340036,-0.04608295,3.15744500
-1.45330036,-0.04608295,3.15744500
-1.45320036,0.04394665,3.15744500
-1.45310036,0.04394665,3.15744500
-1.45300036,-0.04608295,3.15744500
-1.45290036,0.04394665,3.15744500
-1.45280036,-0.04608295,3.15744500
-1.45270036,-0.04608295,3.15744500
-1.45260036,0.04394665,3.15744500
-1.45250036,-0.04608295,3.15744500
-1.45240036,-0.04608295,3.15744500
-1.45230036,-0.04608295,3.15744500
-1.45220036,-0.04608295,3.15744500
-1.45210036,-0.04608295,3.15744500
-1.45200036,-0.04608295,3.15744500
-1.45190036,-0.04608295,3.15744500
-1.45180036,0.04394665,3.15744500
-1.45170036,-0.04608295,3.15744500
-1.45160036,0.04394665,3.15744500
-1.45150036,-0.04608295,3.15744500
-1.45140036,-0.04608295,3.15744500
-1.45130036,-0.04608295,3.15744500
-1.45120036,0.04394665,3.15744500
-1.45110036,-0.04608295,3.15744500
-1.45100036,-0.04608295,3.15744500
-1.45090036,0.04394665,3.15744500
-1.45080036,0.04394665,3.15744500
-1.45070036,0.04394665,3.15744500
-1.45060036,0.04394665,3.15744500
-1.45050036,-0.04608295,3.15744500
-1.45040036,0.04394665,3.15744500
-1.45030036,0.04394665,3.15744500
-1.45020036,0.04394665,3.15744500
-1.45010036,-0.04608295,3.24869500
-1.45000036,0.04394665,3.15744500
-1.44990036,0.04394665,3.15744500
-1.44980036,0.04394665,3.15744500
-1.44970036,-0.04608295,3.15744500
-1.44960036,0.04394665,3.15744500
-1.44950036,-0.04608295,3.15744500
-1.44940036,0.04394665,3.15744500
-1.44930036,0.04394665,3.15744500
-1.44920036,0.04394665,3.15744500
-1.44910036,-0.04608295,3.15744500
-1.44900036,0.04394665,3.15744500
-1.44890036,-0.04608295,3.15744500
-1.44880036,-0.04608295,3.15744500
-1.44870036,0.04394665,3.15744500
-1.44860036,-0.04608295,3.15744500
-1.44850036,-0.04608295,3.15744500
-1.44840036,-0.04608295,3.15744500
-1.44830036,-0.04608295,3.15744500
-1.44820036,-0.04608295,3.15744500
-1.44810036,-0.04608295,3.15744500
-1.44800036,0.04394665,3.15744500
-1.44790036,-0.04608295,3.15744500
-1.44780036,-0.04608295,3.15744500
-1.44770036,-0.04608295,3.15744500
-1.44760036,-0.04608295,3.15744500
-1.44750036,-0.04608295,3.15744500
-1.44740036,0.04394665,3.15744500
-1.44730036,-0.04608295,3.15744500
-1.44720036,0.04394665,3.15744500
-1.44710036,0.04394665,3.15744500
-1.44700036,0.04394665,3.15744500
-1.44690036,-0.04608295,3.15744500
-1.44680036,-0.04608295,3.15744500
-1.44670036,-0.04608295,3.15744500
-1.44660036,0.04394665,3.15744500
-1.44650036,-0.04608295,3.15744500
-1.44640036,0.04394665,3.15744500
-1.44630036,-0.04608295,3.15744500
-1.44620036,-0.04608295,3.15744500
-1.44610036,-0.04608295,3.15744500
-1.44600036,-0.04608295,3.15744500
-1.44590036,0.04394665,3.15744500
-1.44580036,-0.04608295,3.15744500
-1.44570036,0.04394665,3.15744500
-1.44560036,-0.04608295,3.15744500
-1.44550036,-0.04608295,3.15744500
-1.44540036,-0.04608295,3.15744500
-1.44530036,-0.04608295,3.15744500
-1.44520036,-0.04608295,3.15744500
-1.44510036,-0.04608295,3.15744500
-1.44500036,-0.04608295,3.15744500
-1.44490036,-0.04608295,3.15744500
-1.44480036,-0.04608295,3.15744500
-1.44470036,0.04394665,3.15744500
-1.44460036,-0.04608295,3.15744500
-1.44450036,-0.04608295,3.15744500
-1.44440036,0.04394665,3.15744500
-1.44430036,-0.04608295,3.15744500
-1.44420036,-0.04608295,3.15744500
-1.44410036,-0.04608295,3.15744500
-1.44400036,-0.04608295,3.15744500
-1.44390036,0.04394665,3.15744500
-1.44380036,-0.04608295,3.15744500
-1.44370036,-0.04608295,3.15744500
-1.44360036,-0.04608295,3.15744500
-1.44350036,-0.04608295,3.15744500
-1.44340036,0.04394665,3.15744500
-1.44330036,-0.04608295,3.15744500
-1.44320036,0.04394665,3.15744500
-1.44310036,0.04394665,3.15744500
-1.44300036,-0.04608295,3.15744500
-1.44290036,0.04394665,3.15744500
-1.44280036,0.04394665,3.15744500
-1.44270036,-0.04608295,3.15744500
-1.44260036,-0.04608295,3.15744500
-1.44250036,0.04394665,3.15744500
-1.44240036,-0.04608295,3.15744500
-1.44230036,0.04394665,3.15744500
-1.44220036,-0.04608295,3.15744500
-1.44210036,-0.04608295,3.15744500
-1.44200036,-0.04608295,3.15744500
-1.44190036,0.04394665,3.15744500
-1.44180036,-0.04608295,3.15744500
-1.44170036,-0.04608295,3.15744500
-1.44160036,0.04394665,3.15744500
-1.44150036,-0.04608295,3.15744500
-1.44140036,-0.04608295,3.15744500
-1.44130036,0.04394665,3.15744500
-1.44120036,-0.04608295,3.15744500
-1.44110036,-0.04608295,3.15744500
-1.44100036,-0.04608295,3.24869500
-1.44090036,0.04394665,3.15744500
-1.44080036,-0.04608295,3.15744500
-1.44070036,-0.04608295,3.15744500
-1.44060036,-0.04608295,3.15744500
-1.44050036,-0.04608295,3.15744500
-1.44040036,-0.04608295,3.15744500
-1.44030036,-0.04608295,3.15744500
-1.44020036,-0.04608295,3.15744500
-1.44010036,-0.04608295,3.15744500
-1.44000036,0.04394665,3.15744500
-1.43990036,0.04394665,3.15744500
-1.43980036,0.04394665,3.15744500
-1.43970036,0.04394665,3.15744500
-1.43960036,0.04394665,3.15744500
-1.43950036,0.04394665,3.15744500
-1.43940036,-0.04608295,3.15744500
-1.43930036,0.04394665,3.15744500
-1.43920036,0.04394665,3.15744500
-1.43910036,0.04394665,3.15744500
-1.43900036,0.04394665,3.15744500
-1.43890036,0.04394665,3.15744500
-1.43880036,0.04394665,3.15744500
-1.43870036,0.04394665,3.15744500
-1.43860036,-0.04608295,3.15744500
-1.43850036,0.04394665,3.15744500
-1.43840036,-0.04608295,3.15744500
-1.43830036,-0.04608295,3.15744500
-1.43820036,0.04394665,3.15744500
-1.43810036,-0.04608295,3.15744500
-1.43800036,-0.04608295,3.15744500
-1.43790036,0.04394665,3.15744500
-1.43780036,0.04394665,3.15744500
-1.43770036,0.04394665,3.15744500
-1.43760036,0.04394665,3.15744500
-1.43750036,-0.04608295,3.15744500
-1.43740036,-0.04608295,3.15744500
-1.43730036,-0.04608295,3.15744500
-1.43720036,-0.04608295,3.15744500
-1.43710036,-0.04608295,3.15744500
-1.43700036,-0.04608295,3.15744500
-1.43690036,-0.04608295,3.15744500
-1.43680036,0.04394665,3.15744500
-1.43670036,-0.04608295,3.15744500
-1.43660036,0.04394665,3.15744500
-1.43650036,-0.04608295,3.15744500
-1.43640036,0.04394665,3.15744500
-1.43630036,-0.04608295,3.15744500
-1.43620036,0.04394665,3.15744500
-1.43610036,0.04394665,3.15744500
-1.43600036,-0.04608295,3.15744500
-1.43590036,0.04394665,3.15744500
-1.43580036,0.04394665,3.15744500
-1.43570036,0.04394665,3.15744500
-1.43560036,0.04394665,3.15744500
-1.43550036,0.04394665,3.15744500
-1.43540036,0.04394665,3.15744500
-1.43530036,0.04394665,3.15744500
-1.43520036,-0.04608295,3.15744500
-1.43510036,-0.04608295,3.15744500
-1.43500036,-0.04608295,3.15744500
-1.43490036,0.04394665,3.15744500
-1.43480036,0.04394665,3.15744500
-1.43470036,-0.04608295,3.15744500
-1.43460036,-0.04608295,3.15744500
-1.43450036,-0.04608295,3.15744500
-1.43440036,0.04394665,3.15744500
-1.43430036,-0.04608295,3.15744500
-1.43420036,-0.04608295,3.15744500
-1.43410036,0.04394665,3.15744500
-1.43400036,0.04394665,3.15744500
-1.43390036,-0.04608295,3.15744500
-1.43380036,0.04394665,3.15744500
-1.43370036,-0.04608295,3.15744500
-1.43360036,-0.04608295,3.15744500
-1.43350036,0.04394665,3.15744500
-1.43340036,-0.04608295,3.15744500
-1.43330036,-0.04608295,3.15744500
-1.43320036,0.04394665,3.15744500
-1.43310036,-0.04608295,3.15744500
-1.43300036,0.04394665,3.15744500
-1.43290036,-0.04608295,3.15744500
-1.43280036,-0.04608295,3.15744500
-1.43270036,0.04394665,3.15744500
-1.43260036,-0.04608295,3.15744500
-1.43250036,-0.04608295,3.15744500
-1.43240036,-0.04608295,3.15744500
-1.43230036,-0.04608295,3.15744500
-1.43220036,-0.04608295,3.15744500
-1.43210036,-0.04608295,3.15744500
-1.43200036,-0.04608295,3.15744500
-1.43190036,-0.04608295,3.15744500
-1.43180036,0.04394665,3.15744500
-1.43170036,0.04394665,3.15744500
-1.43160036,-0.04608295,3.15744500
-1.43150036,0.04394665,3.15744500
-1.43140036,-0.04608295,3.15744500
-1.43130036,0.04394665,3.15744500
-1.43120036,0.04394665,3.15744500
-1.43110036,-0.04608295,3.15744500
-1.43100036,0.04394665,3.15744500
-1.43090036,0.04394665,3.15744500
-1.43080036,-0.04608295,3.15744500
-1.43070036,-0.04608295,3.15744500
-1.43060036,-0.04608295,3.15744500
-1.43050036,-0.04608295,3.15744500
-1.43040036,-0.04608295,3.15744500
-1.43030036,0.04394665,3.15744500
-1.43020036,0.04394665,3.15744500
-1.43010036,0.04394665,3.15744500
-1.43000036,0.04394665,3.15744500
-1.42990036,-0.04608295,3.15744500
-1.42980036,-0.04608295,3.15744500
-1.42970036,-0.04608295,3.15744500
-1.42960036,-0.04608295,3.15744500
-1.42950036,0.04394665,3.15744500
-1.42940036,-0.04608295,3.15744500
-1.42930036,0.04394665,3.15744500
-1.42920036,-0.04608295,3.15744500
-1.42910036,0.04394665,3.15744500
-1.42900036,0.04394665,3.15744500
-1.42890036,-0.04608295,3.15744500
-1.42880036,0.04394665,3.15744500
-1.42870036,0.04394665,3.15744500
-1.42860036,-0.04608295,3.15744500
-1.42850036,-0.04608295,3.15744500
-1.42840036,-0.04608295,3.15744500
-1.42830036,0.04394665,3.15744500
-1.42820036,0.04394665,3.15744500
-1.42810036,-0.04608295,3.15744500
-1.42800036,0.04394665,3.15744500
-1.42790036,-0.04608295,3.15744500
-1.42780036,0.04394665,3.15744500
-1.42770036,-0.04608295,3.15744500
-1.42760036,-0.04608295,3.15744500
-1.42750036,-0.04608295,3.15744500
-1.42740036,-0.04608295,3.15744500
-1.42730036,-0.04608295,3.15744500
-1.42720036,-0.04608295,3.15744500
-1.42710036,0.04394665,3.15744500
-1.42700036,-0.04608295,3.15744500
-1.42690036,-0.04608295,3.15744500
-1.42680036,0.04394665,3.15744500
-1.42670036,-0.04608295,3.15744500
-1.42660036,-0.04608295,3.15744500
-1.42650036,-0.04608295,3.15744500
-1.42640036,0.04394665,3.15744500
-1.42630036,-0.04608295,3.15744500
-1.42620036,0.04394665,3.15744500
-1.42610036,0.04394665,3.15744500
-1.42600036,0.04394665,3.15744500
-1.42590036,0.04394665,3.15744500
-1.42580036,0.04394665,3.15744500
-1.42570036,0.04394665,3.15744500
-1.42560036,-0.04608295,3.15744500
-1.42550036,-0.04608295,3.15744500
-1.42540036,0.04394665,3.15744500
-1.42530036,-0.04608295,3.15744500
-1.42520036,-0.04608295,3.15744500
-1.42510036,0.04394665,3.15744500
-1.42500036,-0.04608295,3.15744500
-1.42490036,0.04394665,3.15744500
-1.42480036,0.04394665,3.15744500
-1.42470036,0.04394665,3.15744500
-1.42460036,-0.04608295,3.15744500
-1.42450036,-0.04608295,3.15744500
-1.42440036,0.04394665,3.15744500
-1.42430036,0.04394665,3.15744500
-1.42420036,0.04394665,3.15744500
-1.42410036,-0.04608295,3.15744500
-1.42400036,-0.04608295,3.15744500
-1.42390036,-0.04608295,3.15744500
-1.42380036,0.04394665,3.15744500
-1.42370036,-0.04608295,3.15744500
-1.42360036,-0.04608295,3.15744500
-1.42350036,-0.04608295,3.15744500
-1.42340036,0.04394665,3.15744500
-1.42330036,0.04394665,3.15744500
-1.42320036,-0.04608295,3.15744500
-1.42310036,-0.04608295,3.15744500
-1.42300036,-0.04608295,3.15744500
-1.42290036,0.04394665,3.15744500
-1.42280036,-0.04608295,3.15744500
-1.42270036,-0.04608295,3.15744500
-1.42260036,0.04394665,3.15744500
-1.42250036,0.04394665,3.15744500
-1.42240036,-0.04608295,3.15744500
-1.42230036,0.04394665,3.15744500
-1.42220036,-0.04608295,3.15744500
-1.42210036,-0.04608295,3.15744500
-1.42200036,-0.04608295,3.15744500
-1.42190036,-0.04608295,3.15744500
-1.42180036,0.04394665,3.15744500
-1.42170036,-0.04608295,3.15744500
-1.42160036,0.04394665,3.15744500
-1.42150036,0.04394665,3.15744500
-1.42140036,-0.04608295,3.15744500
-1.42130036,-0.04608295,3.15744500
-1.42120036,-0.04608295,3.15744500
-1.42110036,0.04394665,3.15744500
-1.42100036,-0.04608295,3.15744500
-1.42090036,-0.04608295,3.15744500
-1.42080036,-0.04608295,3.15744500
-1.42070036,-0.04608295,3.15744500
-1.42060036,-0.04608295,3.15744500
-1.42050036,-0.04608295,3.15744500
-1.42040036,-0.04608295,3.15744500
-1.42030036,0.04394665,3.15744500
-1.42020036,0.04394665,3.15744500
-1.42010036,-0.04608295,3.15744500
-1.42000036,0.04394665,3.15744500
-1.41990036,-0.04608295,3.15744500
-1.41980036,-0.04608295,3.15744500
-1.41970036,-0.04608295,3.15744500
-1.41960036,0.04394665,3.15744500
-1.41950036,0.04394665,3.15744500
-1.41940036,-0.04608295,3.15744500
-1.41930036,0.04394665,3.15744500
-1.41920036,-0.04608295,3.15744500
-1.41910036,-0.04608295,3.15744500
-1.41900036,-0.04608295,3.15744500
-1.41890036,0.04394665,3.15744500
-1.41880036,-0.04608295,3.15744500
-1.41870036,0.04394665,3.15744500
-1.41860036,0.04394665,3.15744500
-1.41850036,-0.04608295,3.15744500
-1.41840036,-0.04608295,3.15744500
-1.41830036,-0.04608295,3.15744500
-1.41820036,0.04394665,3.15744500
-1.41810036,0.04394665,3.15744500
-1.41800036,0.04394665,3.15744500
-1.41790036,-0.04608295,3.15744500
-1.41780036,-0.04608295,3.15744500
-1.41770036,0.04394665,3.15744500
-1.41760036,-0.04608295,3.15744500
-1.41750036,0.04394665,3.15744500
-1.41740036,0.04394665,3.15744500
-1.41730036,-0.04608295,3.15744500
-1.41720036,0.04394665,3.15744500
-1.41710036,0.04394665,3.15744500
-1.41700036,0.04394665,3.15744500
-1.41690036,-0.04608295,3.15744500
-1.41680036,-0.04608295,3.15744500
-1.41670036,-0.04608295,3.15744500
-1.41660036,0.04394665,3.15744500
-1.41650036,-0.04608295,3.15744500
-1.41640036,0.04394665,3.15744500
-1.41630036,-0.04608295,3.15744500
-1.41620036,-0.04608295,3.15744500
-1.41610036,0.04394665,3.15744500
-1.41600036,0.04394665,3.15744500
-1.41590036,-0.04608295,3.15744500
-1.41580036,-0.04608295,3.15744500
-1.41570036,-0.04608295,3.15744500
-1.41560036,0.04394665,3.15744500
-1.41550036,-0.04608295,3.15744500
-1.41540036,-0.04608295,3.15744500
-1.41530036,0.04394665,3.15744500
-1.41520036,-0.04608295,3.15744500
-1.41510036,-0.04608295,3.15744500
-1.41500036,-0.04608295,3.15744500
-1.41490036,0.04394665,3.15744500
-1.41480036,-0.04608295,3.15744500
-1.41470036,-0.04608295,3.15744500
-1.41460036,-0.04608295,3.15744500
-1.41450036,0.04394665,3.15744500
-1.41440036,-0.04608295,3.15744500
-1.41430036,0.04394665,3.15744500
-1.41420036,-0.04608295,3.15744500
-1.41410036,0.04394665,3.15744500
-1.41400036,-0.04608295,3.15744500
-1.41390036,-0.04608295,3.15744500
-1.41380036,0.04394665,3.15744500
-1.41370036,-0.04608295,3.15744500
-1.41360036,0.04394665,3.15744500
-1.41350036,0.04394665,3.15744500
-1.41340036,-0.04608295,3.15744500
-1.41330036,0.04394665,3.15744500
-1.41320036,-0.04608295,3.15744500
-1.41310036,-0.04608295,3.15744500
-1.41300036,-0.04608295,3.15744500
-1.41290036,-0.04608295,3.15744500
-1.41280036,-0.04608295,3.15744500
-1.41270036,0.04394665,3.15744500
-1.41260036,-0.04608295,3.15744500
-1.41250036,0.04394665,3.15744500
-1.41240036,-0.04608295,3.15744500
-1.41230036,-0.04608295,3.15744500
-1.41220036,0.04394665,3.15744500
-1.41210036,0.04394665,3.15744500
-1.41200036,-0.04608295,3.15744500
-1.41190036,-0.04608295,3.15744500
-1.41180036,-0.04608295,3.15744500
-1.41170036,0.04394665,3.15744500
-1.41160036,-0.04608295,3.15744500
-1.41150036,-0.04608295,3.15744500
-1.41140036,-0.04608295,3.15744500
-1.41130036,0.04394665,3.15744500
-1.41120036,-0.04608295,3.15744500
-1.41110036,0.04394665,3.15744500
-1.41100036,-0.04608295,3.15744500
-1.41090036,-0.04608295,3.15744500
-1.41080036,0.04394665,3.15744500
-1.41070036,-0.04608295,3.15744500
-1.41060036,-0.04608295,3.15744500
-1.41050036,-0.04608295,3.15744500
-1.41040036,-0.04608295,3.15744500
-1.41030036,-0.04608295,3.15744500
-1.41020036,-0.04608295,3.15744500
-1.41010036,-0.04608295,3.15744500
-1.41000036,0.04394665,3.15744500
-1.40990036,-0.04608295,3.15744500
-1.40980036,0.04394665,3.15744500
-1.40970036,-0.04608295,3.15744500
-1.40960036,-0.04608295,3.15744500
-1.40950036,-0.04608295,3.15744500
-1.40940036,0.04394665,3.15744500
-1.40930036,-0.04608295,3.15744500
-1.40920036,-0.04608295,3.15744500
-1.40910036,-0.04608295,3.15744500
-1.40900036,-0.04608295,3.15744500
-1.40890036,-0.04608295,3.15744500
-1.40880036,-0.04608295,3.15744500
-1.40870036,-0.04608295,3.15744500
-1.40860036,-0.04608295,3.15744500
-1.40850036,0.04394665,3.15744500
-1.40840036,-0.04608295,3.15744500
-1.40830036,0.04394665,3.15744500
-1.40820036,0.04394665,3.15744500
-1.40810036,0.04394665,3.15744500
-1.40800036,-0.04608295,3.15744500
-1.40790036,0.04394665,3.15744500
-1.40780036,-0.04608295,3.15744500
-1.40770036,-0.04608295,3.15744500
-1.40760036,0.04394665,3.15744500
-1.40750036,0.04394665,3.15744500
-1.40740036,-0.04608295,3.15744500
-1.40730036,-0.04608295,3.15744500
-1.40720036,0.04394665,3.15744500
-1.40710036,-0.04608295,3.15744500
-1.40700036,0.04394665,3.15744500
-1.40690036,0.04394665,3.15744500
-1.40680036,-0.04608295,3.15744500
-1.40670036,-0.04608295,3.15744500
-1.40660036,-0.04608295,3.15744500
-1.40650036,0.04394665,3.15744500
-1.40640036,0.04394665,3.15744500
-1.40630036,-0.04608295,3.15744500
-1.40620036,-0.04608295,3.15744500
-1.40610036,0.04394665,3.15744500
-1.40600036,0.04394665,3.15744500
-1.40590036,-0.04608295,3.15744500
-1.40580036,0.04394665,3.15744500
-1.40570036,0.04394665,3.15744500
-1.40560036,0.04394665,3.15744500
-1.40550036,-0.04608295,3.15744500
-1.40540036,-0.04608295,3.15744500
-1.40530036,-0.04608295,3.15744500
-1.40520036,-0.04608295,3.15744500
-1.40510036,-0.04608295,3.15744500
-1.40500036,-0.04608295,3.15744500
-1.40490036,0.04394665,3.15744500
-1.40480036,-0.04608295,3.15744500
-1.40470036,-0.04608295,3.15744500
-1.40460036,-0.04608295,3.15744500
-1.40450036,-0.04608295,3.15744500
-1.40440036,-0.04608295,3.15744500
-1.40430036,-0.04608295,3.15744500
-1.40420036,0.04394665,3.15744500
-1.40410036,-0.04608295,3.15744500
-1.40400036,-0.04608295,3.15744500
-1.40390036,0.04394665,3.15744500
-1.40380036,0.04394665,3.15744500
-1.40370036,-0.04608295,3.15744500
-1.40360036,0.04394665,3.15744500
-1.40350036,-0.04608295,3.15744500
-1.40340036,-0.04608295,3.15744500
-1.40330036,-0.04608295,3.15744500
-1.40320036,0.04394665,3.15744500
-1.40310036,-0.04608295,3.15744500
-1.40300036,-0.04608295,3.15744500
-1.40290036,0.04394665,3.15744500
-1.40280036,-0.04608295,3.15744500
-1.40270036,-0.04608295,3.15744500
-1.40260036,-0.04608295,3.15744500
-1.40250036,-0.04608295,3.15744500
-1.40240036,0.04394665,3.15744500
-1.40230036,-0.04608295,3.15744500
-1.40220036,-0.04608295,3.15744500
-1.40210036,-0.04608295,3.15744500
-1.40200036,-0.04608295,3.15744500
-1.40190036,-0.04608295,3.15744500
-1.40180036,-0.04608295,3.15744500
-1.40170036,-0.04608295,3.15744500
-1.40160036,0.04394665,3.15744500
-1.40150036,-0.04608295,3.15744500
-1.40140036,-0.04608295,3.15744500
-1.40130036,-0.04608295,3.15744500
-1.40120036,0.04394665,3.15744500
-1.40110036,0.04394665,3.15744500
-1.40100036,-0.04608295,3.15744500
-1.40090036,0.04394665,3.15744500
-1.40080036,0.04394665,3.15744500
-1.40070036,-0.04608295,3.15744500
-1.40060036,0.04394665,3.15744500
-1.40050036,-0.04608295,3.15744500
-1.40040036,-0.04608295,3.15744500
-1.40030036,-0.04608295,3.15744500
-1.40020036,-0.04608295,3.15744500
-1.40010036,0.04394665,3.15744500
-1.40000036,0.04394665,3.15744500
-1.39990036,-0.04608295,3.15744500
-1.39980036,0.04394665,3.15744500
-1.39970036,-0.04608295,3.15744500
-1.39960036,0.04394665,3.15744500
-1.39950036,-0.04608295,3.15744500
-1.39940036,-0.04608295,3.15744500
-1.39930036,0.04394665,3.15744500
-1.39920036,-0.04608295,3.15744500
-1.39910036,0.04394665,3.15744500
-1.39900036,-0.04608295,3.15744500
-1.39890036,-0.04608295,3.15744500
-1.39880036,-0.04608295,3.15744500
-1.39870036,0.04394665,3.15744500
-1.39860036,-0.04608295,3.15744500
-1.39850036,0.04394665,3.15744500
-1.39840036,0.04394665,3.15744500
-1.39830036,0.04394665,3.15744500
-1.39820036,0.04394665,3.15744500
-1.39810036,0.04394665,3.15744500
-1.39800036,0.04394665,3.15744500
-1.39790036,-0.04608295,3.15744500
-1.39780036,0.04394665,3.15744500
-1.39770036,-0.04608295,3.15744500
-1.39760036,0.04394665,3.15744500
-1.39750036,0.04394665,3.15744500
-1.39740036,-0.04608295,3.15744500
-1.39730036,-0.04608295,3.15744500
-1.39720036,0.04394665,3.15744500
-1.39710036,-0.04608295,3.15744500
-1.39700036,-0.04608295,3.15744500
-1.39690036,-0.04608295,3.15744500
-1.39680036,0.04394665,3.15744500
-1.39670036,-0.04608295,3.15744500
-1.39660036,0.04394665,3.15744500
-1.39650036,0.04394665,3.15744500
-1.39640036,-0.04608295,3.15744500
-1.39630036,-0.04608295,3.15744500
-1.39620036,0.04394665,3.15744500
-1.39610036,-0.04608295,3.15744500
-1.39600036,0.04394665,3.15744500
-1.39590036,-0.04608295,3.15744500
-1.39580036,-0.04608295,3.15744500
-1.39570036,-0.04608295,3.15744500
-1.39560036,-0.04608295,3.15744500
-1.39550036,0.04394665,3.15744500
-1.39540036,-0.04608295,3.15744500
-1.39530036,0.04394665,3.15744500
-1.39520036,-0.04608295,3.15744500
-1.39510036,-0.04608295,3.15744500
-1.39500036,-0.04608295,3.15744500
-1.39490036,-0.04608295,3.15744500
-1.39480036,-0.04608295,3.15744500
-1.39470036,-0.04608295,3.15744500
-1.39460036,0.04394665,3.15744500
-1.39450036,-0.04608295,3.15744500
-1.39440036,-0.04608295,3.15744500
-1.39430036,-0.04608295,3.15744500
-1.39420036,-0.04608295,3.15744500
-1.39410036,-0.04608295,3.15744500
-1.39400036,-0.04608295,3.15744500
-1.39390036,0.04394665,3.15744500
-1.39380036,0.04394665,3.15744500
-1.39370036,-0.04608295,3.15744500
-1.39360036,-0.04608295,3.15744500
-1.39350036,0.04394665,3.15744500
-1.39340036,0.04394665,3.15744500
-1.39330036,0.04394665,3.15744500
-1.39320036,-0.04608295,3.15744500
-1.39310036,-0.04608295,3.15744500
-1.39300036,0.04394665,3.15744500
-1.39290036,-0.04608295,3.15744500
-1.39280036,-0.04608295,3.15744500
-1.39270036,-0.04608295,3.15744500
-1.39260036,-0.04608295,3.15744500
-1.39250036,-0.04608295,3.15744500
-1.39240036,-0.04608295,3.15744500
-1.39230036,-0.04608295,3.15744500
-1.39220036,-0.04608295,3.15744500
